,X,Y,Z,cluster,cell
19259,-111.87499314727171,-22.708002468140307,-13.12459317419233,6,"Breast cancer cells (PanCK, GATA3)"
19343,117.04963188681614,-42.41593811035466,-13.496995683055157,6,"Breast cancer cells (PanCK, GATA3)"
19348,110.81109531331634,-31.627448971723197,-14.735070070658848,6,"Breast cancer cells (PanCK, GATA3)"
19352,97.35921737904408,-67.16852878392979,-14.344392672939199,6,"Breast cancer cells (PanCK, GATA3)"
19354,91.10714269024737,-46.063756999697375,-14.941409072860163,6,"Breast cancer cells (PanCK, GATA3)"
19356,87.0407042595105,-76.75817892970241,-15.490651176340556,6,"Breast cancer cells (PanCK, GATA3)"
19358,83.00421737904406,-62.443528783929764,-14.862487911034433,6,"Breast cancer cells (PanCK, GATA3)"
19359,78.65519439053838,23.184919491932305,-14.806625842068916,6,"Breast cancer cells (PanCK, GATA3)"
19363,68.91255071237737,19.448137882736887,-14.3291545777011,6,"Breast cancer cells (PanCK, GATA3)"
19368,55.448723551883575,-62.659269524670606,-14.045450873997398,6,"Breast cancer cells (PanCK, GATA3)"
19372,57.0241109960653,97.56019462032555,-14.337807059970604,6,"Breast cancer cells (PanCK, GATA3)"
19375,29.19085003210529,27.29065488953961,-14.990651176340556,6,"Breast cancer cells (PanCK, GATA3)"
19376,25.751349358739503,53.655075276983894,-13.610406692760321,6,"Breast cancer cells (PanCK, GATA3)"
19377,23.348752262765004,-5.616203202534393,-14.580162329639085,6,"Breast cancer cells (PanCK, GATA3)"
19381,-0.9235695062018294,-40.34475829212653,-14.754619058575418,6,"Breast cancer cells (PanCK, GATA3)"
19389,-35.64625707351064,-52.4805725795502,-14.089787181107425,6,"Breast cancer cells (PanCK, GATA3)"
19391,-38.81131242228042,-82.18674070445957,-13.817587248782779,6,"Breast cancer cells (PanCK, GATA3)"
19393,-52.998377557664696,-48.640047771271554,-14.614133480654687,6,"Breast cancer cells (PanCK, GATA3)"
19394,-55.21500137095592,-4.840403783929787,-15.215300411034434,6,"Breast cancer cells (PanCK, GATA3)"
19402,-86.7907826209559,-40.162973228374256,-13.282487911034433,6,"Breast cancer cells (PanCK, GATA3)"
19407,-98.31566525006394,-1.8058527275917413,-13.486243779579034,6,"Breast cancer cells (PanCK, GATA3)"
19681,109.60921737904408,-53.91852878392979,-15.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19689,104.77789207783923,-69.69563721766474,-14.733090320672986,6,"Breast cancer cells (PanCK, GATA3)"
19703,96.6171855065341,22.077487152325148,-16.978902253663918,6,"Breast cancer cells (PanCK, GATA3)"
19717,83.40533388389844,33.99894694422551,-15.907730629481033,6,"Breast cancer cells (PanCK, GATA3)"
19718,83.82255071237745,-53.665195450596514,-15.695821244367766,6,"Breast cancer cells (PanCK, GATA3)"
19720,81.93479877439296,-35.59294738858097,-15.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19736,68.50921737904406,97.70289978749884,-15.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19756,57.222120604850545,20.79114863542509,-14.940552427163466,6,"Breast cancer cells (PanCK, GATA3)"
19757,59.149162282625355,-31.62651776464611,-15.528768902769972,6,"Breast cancer cells (PanCK, GATA3)"
19771,50.322452673161706,21.82411827489375,-16.1413114404462,6,"Breast cancer cells (PanCK, GATA3)"
19774,48.560606267933,72.3800823271813,-14.693599022145545,6,"Breast cancer cells (PanCK, GATA3)"
19775,47.60669212651891,-57.77963989504087,-13.941073769620292,6,"Breast cancer cells (PanCK, GATA3)"
19779,44.72032849015517,36.414804549403584,-15.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19782,41.86083028226989,11.710503474134725,-14.61152016909895,6,"Breast cancer cells (PanCK, GATA3)"
19783,43.29142076887456,-36.51598641104846,-14.302826894085282,6,"Breast cancer cells (PanCK, GATA3)"
19790,41.44115015215334,26.442815753885384,-16.52786606229494,6,"Breast cancer cells (PanCK, GATA3)"
19806,32.857583392116,112.19911827489375,-15.350461767243585,6,"Breast cancer cells (PanCK, GATA3)"
19812,30.15531666982423,-42.61356424492271,-14.699509187630179,6,"Breast cancer cells (PanCK, GATA3)"
19815,29.644393258441085,-15.466267477397082,-15.574950222592221,6,"Breast cancer cells (PanCK, GATA3)"
19816,28.11616182348854,-74.36644545059647,-14.915821244367768,6,"Breast cancer cells (PanCK, GATA3)"
19818,27.631944651771335,-34.06625605665698,-15.877942456488977,6,"Breast cancer cells (PanCK, GATA3)"
19822,25.082901589570383,12.986734373964964,-15.889505454894081,6,"Breast cancer cells (PanCK, GATA3)"
19824,24.624068864192566,-53.804667397791206,-15.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19826,24.43133276365944,88.64877890837795,-15.880564834111357,6,"Breast cancer cells (PanCK, GATA3)"
19827,22.450013398944577,80.15112295736378,-14.913333682178713,6,"Breast cancer cells (PanCK, GATA3)"
19828,26.440993079978682,66.43193850578984,-15.718001929726023,6,"Breast cancer cells (PanCK, GATA3)"
19841,17.80315677298347,19.46328939788839,-14.815821244367767,6,"Breast cancer cells (PanCK, GATA3)"
19855,10.892722533683298,61.04023410266814,-15.6598074986633,6,"Breast cancer cells (PanCK, GATA3)"
19862,8.839433206382239,-31.717089935008914,-15.197595824703498,6,"Breast cancer cells (PanCK, GATA3)"
19864,9.89610262494574,90.31507777344723,-15.451340370050826,6,"Breast cancer cells (PanCK, GATA3)"
19866,7.335244776304364,67.78010135305647,-14.72632352747279,6,"Breast cancer cells (PanCK, GATA3)"
19878,-0.6703525134290089,57.85566476445729,-15.512595437916154,6,"Breast cancer cells (PanCK, GATA3)"
19892,-10.220328075501357,50.104198488797465,-15.866578820125342,6,"Breast cancer cells (PanCK, GATA3)"
19895,-9.70173668456016,-48.86905881926549,-13.965880137182841,6,"Breast cancer cells (PanCK, GATA3)"
19902,-17.942064672237905,-43.64929801469901,-16.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19910,-26.107506170443912,-51.706924688366655,-15.369177330829656,6,"Breast cancer cells (PanCK, GATA3)"
19912,-25.230198679350053,85.33694566862494,-15.09708645118042,6,"Breast cancer cells (PanCK, GATA3)"
19918,-30.99078262095594,56.342582327181276,-16.871376799923326,6,"Breast cancer cells (PanCK, GATA3)"
19934,-38.373083505911666,43.84253316297281,-14.9585941057247,6,"Breast cancer cells (PanCK, GATA3)"
19935,-42.51981487902043,-50.43465781618778,-15.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19952,-52.53208696878198,-94.6141809578429,-15.321618345817043,6,"Breast cancer cells (PanCK, GATA3)"
19954,-53.51385954403281,-71.21083647623749,-15.667103295649818,6,"Breast cancer cells (PanCK, GATA3)"
19965,-58.40896443913772,10.960259094858088,-14.852184880731404,6,"Breast cancer cells (PanCK, GATA3)"
19966,-57.76373344062807,-58.160332062618295,-14.73002889464099,6,"Breast cancer cells (PanCK, GATA3)"
19986,-71.10873133890465,-5.6428877582887935,-14.428641757188283,6,"Breast cancer cells (PanCK, GATA3)"
19987,-68.6764969066702,-21.19125605665704,-14.952617781164305,6,"Breast cancer cells (PanCK, GATA3)"
19988,-69.43623716641048,-42.30489242029341,-15.71885154739807,6,"Breast cancer cells (PanCK, GATA3)"
20004,-80.2157826209559,29.931471216070236,-15.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20007,-78.84316357333688,-73.35900497440599,-15.225345053891576,6,"Breast cancer cells (PanCK, GATA3)"
20021,-85.7015934317667,-19.242853108254167,-15.37978520833173,6,"Breast cancer cells (PanCK, GATA3)"
20032,-89.88437236454564,-62.59160570700669,-14.351718680265204,6,"Breast cancer cells (PanCK, GATA3)"
20046,-98.03363976381314,14.48623312083214,-15.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20047,-99.54268135513314,-50.14637688519559,-14.65210816419899,6,"Breast cancer cells (PanCK, GATA3)"
20065,-111.29188152205484,-42.303144168545145,-14.913989742536266,6,"Breast cancer cells (PanCK, GATA3)"
20074,-117.35852455643976,-23.47766856887597,-15.362057803507552,6,"Breast cancer cells (PanCK, GATA3)"
20158,106.07445802075534,-62.7848389443576,-16.847193793387376,6,"Breast cancer cells (PanCK, GATA3)"
20175,37.98559100541769,-67.16028702568804,-14.972597801144325,6,"Breast cancer cells (PanCK, GATA3)"
20177,25.44466041701878,-60.80460473329691,-16.322994240148358,6,"Breast cancer cells (PanCK, GATA3)"
20179,12.340181846049177,-68.54797040829527,-16.78807166737961,6,"Breast cancer cells (PanCK, GATA3)"
20181,3.502834400320694,80.05593930117664,-16.0782325918855,6,"Breast cancer cells (PanCK, GATA3)"
20185,-10.865141595314867,81.77377890837795,-16.15941098795751,6,"Breast cancer cells (PanCK, GATA3)"
20187,-24.04462877480205,75.42762506222402,-16.89018021872674,6,"Breast cancer cells (PanCK, GATA3)"
20194,-54.62482517414742,48.119769088410635,-15.97610493231103,6,"Breast cancer cells (PanCK, GATA3)"
20206,-101.8502420804154,-42.269880135281085,-16.78905161759814,6,"Breast cancer cells (PanCK, GATA3)"
20407,69.37326232286426,30.457875710452186,-17.62181375373106,6,"Breast cancer cells (PanCK, GATA3)"
20408,70.31097176500901,-79.99309018743861,-17.56494405138531,6,"Breast cancer cells (PanCK, GATA3)"
20420,53.761683746757114,-15.698797842225758,-17.45020091551874,6,"Breast cancer cells (PanCK, GATA3)"
20433,23.53778880761547,-43.16852878392979,-17.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20436,21.859217379044082,-35.82477878392979,-17.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20446,2.0102326074704706,-50.5784272610872,-15.79314780951159,6,"Breast cancer cells (PanCK, GATA3)"
20463,-38.18066588943839,-43.15977392011649,-17.004666899361283,6,"Breast cancer cells (PanCK, GATA3)"
20464,-39.956820356805,70.95568505254823,-16.893808665751415,6,"Breast cancer cells (PanCK, GATA3)"
20470,-52.17901791507359,5.934412392540821,-18.000134969857964,6,"Breast cancer cells (PanCK, GATA3)"
20472,-55.25441898459229,-26.873074238475226,-16.41582124436777,6,"Breast cancer cells (PanCK, GATA3)"
20474,-59.32036008574465,-46.74951469942266,-17.561361150471054,6,"Breast cancer cells (PanCK, GATA3)"
20479,-71.90297774290713,-17.47950439368583,-17.619073276888095,6,"Breast cancer cells (PanCK, GATA3)"
20566,113.11244318549569,-34.83465781618787,-18.10184274974411,6,"Breast cancer cells (PanCK, GATA3)"
20568,113.19896096878762,-65.2518621172631,-18.36453919308572,6,"Breast cancer cells (PanCK, GATA3)"
20577,68.40760447581823,-66.32175459038137,-18.630875007808626,6,"Breast cancer cells (PanCK, GATA3)"
20582,38.706304757684904,-30.462218104318083,-18.01452674598589,6,"Breast cancer cells (PanCK, GATA3)"
20588,-26.19078262095593,51.90147121607026,-18.402487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20589,-32.17766786685752,78.04868433082436,-18.000520697919676,6,"Breast cancer cells (PanCK, GATA3)"
20594,-66.03208696878198,-10.777224436103666,-17.53900965016487,6,"Breast cancer cells (PanCK, GATA3)"
20601,-84.39078262095592,-32.48017261954618,-18.28796736308923,6,"Breast cancer cells (PanCK, GATA3)"
20799,100.60921737904408,-73.67363082474611,-18.592691992667085,6,"Breast cancer cells (PanCK, GATA3)"
20801,100.40088404571071,-41.46019545059647,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20803,95.60477293459968,31.094804549403534,-18.95804346658999,6,"Breast cancer cells (PanCK, GATA3)"
20805,94.86728189517311,-38.19809867640288,-19.405068556195722,6,"Breast cancer cells (PanCK, GATA3)"
20808,93.61791303121805,-72.996789653495,-20.247705302338783,6,"Breast cancer cells (PanCK, GATA3)"
20824,79.13095650947884,110.97712338998326,-19.604227041469215,6,"Breast cancer cells (PanCK, GATA3)"
20848,58.07796737904408,113.75334621607021,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20856,54.59016975999651,-55.080433545834524,-19.025345053891577,6,"Breast cancer cells (PanCK, GATA3)"
20860,49.386995156821854,8.592582327181276,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20874,40.90088404571077,43.31063788273684,-19.186654577701102,6,"Breast cancer cells (PanCK, GATA3)"
20882,39.73965216165277,-40.20113747958197,-19.908574867556172,6,"Breast cancer cells (PanCK, GATA3)"
20883,38.627399197225884,70.40874394334298,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20892,31.95986672969343,-77.82761969302072,-18.66690349545002,6,"Breast cancer cells (PanCK, GATA3)"
20894,29.957365527192223,-37.651862117263136,-19.15656198510851,6,"Breast cancer cells (PanCK, GATA3)"
20904,21.709217379044105,107.53147121607026,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20912,17.498106267932997,-34.9344017998028,-18.98724981579634,6,"Breast cancer cells (PanCK, GATA3)"
20925,8.326864437867584,85.38735356901134,-18.77660555809326,6,"Breast cancer cells (PanCK, GATA3)"
20932,4.164772934599625,67.95647121607021,-19.235265688812213,6,"Breast cancer cells (PanCK, GATA3)"
20938,0.5967173790440938,33.50647121607017,-18.632487911034435,6,"Breast cancer cells (PanCK, GATA3)"
20941,-2.057449287622603,54.91140318885937,-18.85119539402763,6,"Breast cancer cells (PanCK, GATA3)"
20948,-7.347304360086298,48.070601650852836,-19.843357476251825,6,"Breast cancer cells (PanCK, GATA3)"
20950,-5.552072943536643,41.33953573219924,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20953,-7.783639763813142,-42.50781449821551,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20958,-12.311417541590856,43.33543947003852,-20.034868863415387,6,"Breast cancer cells (PanCK, GATA3)"
20963,-14.024928962419324,30.788788289240983,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20971,-20.890782620955918,-77.91852878392979,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
20980,-33.94730436008632,-72.15331139262537,-19.482487911034433,6,"Breast cancer cells (PanCK, GATA3)"
21000,-46.26257749275078,-25.04673391213487,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21020,-60.943021426926066,-33.94837953019845,-19.85860731401951,6,"Breast cancer cells (PanCK, GATA3)"
21041,-76.95078262095592,-62.44852878392976,-18.522487911034432,6,"Breast cancer cells (PanCK, GATA3)"
21045,-80.1764969066702,-2.4363859267868975,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21058,-88.8558989000257,-70.59294738858097,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21059,-92.9548851850584,-50.29032365572465,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21063,-96.52411595428924,-66.71019545059647,-18.8991545777011,6,"Breast cancer cells (PanCK, GATA3)"
21138,120.85721737904413,-26.318528783929764,-19.818487911034435,6,"Breast cancer cells (PanCK, GATA3)"
21146,90.5619732845559,-48.61144216975657,-20.058865863790338,6,"Breast cancer cells (PanCK, GATA3)"
21149,77.92131928987209,-18.714707127878796,-19.74490829320004,6,"Breast cancer cells (PanCK, GATA3)"
21151,74.21276767490207,78.69685583145485,-19.650535248312544,6,"Breast cancer cells (PanCK, GATA3)"
21154,69.12237527378096,-22.839581415508746,-19.529856332087064,6,"Breast cancer cells (PanCK, GATA3)"
21157,65.94255071237745,36.49813788273684,-19.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21160,61.0435608133875,56.24308737768638,-19.850164678711202,6,"Breast cancer cells (PanCK, GATA3)"
21161,55.56720057232138,-29.397520380568437,-19.821983709353763,6,"Breast cancer cells (PanCK, GATA3)"
21162,50.84234621339999,111.22257551054872,-19.89230386195468,6,"Breast cancer cells (PanCK, GATA3)"
21165,29.958774901168,46.65669245500828,-19.790452512804347,6,"Breast cancer cells (PanCK, GATA3)"
21169,24.114899197225895,93.07010757970659,-20.93476063830716,6,"Breast cancer cells (PanCK, GATA3)"
21171,17.275884045710768,65.79941993401894,-19.544026372572894,6,"Breast cancer cells (PanCK, GATA3)"
21172,15.846330781105962,-52.97007517568238,-18.628879663611755,6,"Breast cancer cells (PanCK, GATA3)"
21174,11.575884045710666,-40.118528783929776,-19.00471013325666,6,"Breast cancer cells (PanCK, GATA3)"
21175,9.41804090845585,46.780000627834966,-20.008958499269728,6,"Breast cancer cells (PanCK, GATA3)"
21182,-57.79214316517363,45.622287542600816,-21.007657979061644,6,"Breast cancer cells (PanCK, GATA3)"
21183,-61.26732583083253,-53.8753189073866,-20.267673096219617,6,"Breast cancer cells (PanCK, GATA3)"
21187,-76.32411595428925,-67.78519545059646,-20.193599022145545,6,"Breast cancer cells (PanCK, GATA3)"
21189,-82.4935223469833,-38.4322274140668,-19.6167344863769,6,"Breast cancer cells (PanCK, GATA3)"
21190,-84.55294478311811,9.35174148634053,-19.947352775899297,6,"Breast cancer cells (PanCK, GATA3)"
21192,-89.22411595428923,-12.708383856393539,-19.705676316831536,6,"Breast cancer cells (PanCK, GATA3)"
21375,93.20445547428216,20.676709311308286,-21.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21386,82.0652843246508,49.06055071397816,-20.337718036557447,6,"Breast cancer cells (PanCK, GATA3)"
21387,81.19631415323767,-10.699173945220082,-21.12119758845379,6,"Breast cancer cells (PanCK, GATA3)"
21388,82.55337981559234,-38.70025467225469,-21.123097048090273,6,"Breast cancer cells (PanCK, GATA3)"
21397,74.38472758312577,-88.77567164107256,-21.449834849809946,6,"Breast cancer cells (PanCK, GATA3)"
21398,72.8460594843072,86.53410279501759,-21.64038264787654,6,"Breast cancer cells (PanCK, GATA3)"
21404,67.76567996407806,62.734532440559974,-20.823984509673892,6,"Breast cancer cells (PanCK, GATA3)"
21410,63.672375273780915,-53.423791941824504,-20.261435279455487,6,"Breast cancer cells (PanCK, GATA3)"
21417,60.17678494661169,15.117507252106293,-20.505911334457856,6,"Breast cancer cells (PanCK, GATA3)"
21418,57.93136503005081,-19.11987106580898,-21.109333548618327,6,"Breast cancer cells (PanCK, GATA3)"
21420,58.33649010631683,-37.932514797915815,-21.963606792153314,6,"Breast cancer cells (PanCK, GATA3)"
21425,54.82612914374994,35.188088863128996,-21.008958499269728,6,"Breast cancer cells (PanCK, GATA3)"
21433,47.1126187395883,1.5304508079069592,-20.25255593824532,6,"Breast cancer cells (PanCK, GATA3)"
21435,43.378448148274856,65.17937331397229,-20.32724315578968,6,"Breast cancer cells (PanCK, GATA3)"
21443,36.45059668938899,109.14354018158747,-21.110074117930985,6,"Breast cancer cells (PanCK, GATA3)"
21448,36.19869106325456,53.565681742386005,-20.514066858402856,6,"Breast cancer cells (PanCK, GATA3)"
21451,33.1971294669562,19.361690996290008,-20.544026372572894,6,"Breast cancer cells (PanCK, GATA3)"
21455,29.45537122519795,114.00454813914712,-21.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21457,28.271498080798494,-26.90975685410524,-22.293014226823907,6,"Breast cancer cells (PanCK, GATA3)"
21467,13.93972585362036,100.85265765674819,-21.13333536866155,6,"Breast cancer cells (PanCK, GATA3)"
21470,10.666909686736403,79.0622404468395,-21.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21482,-4.728282620955895,89.19397121607017,-21.182487911034436,6,"Breast cancer cells (PanCK, GATA3)"
21484,-3.434260881825537,32.81269651251296,-22.015294235145106,6,"Breast cancer cells (PanCK, GATA3)"
21504,-21.52065275082606,-43.74969761509857,-20.42015024869677,6,"Breast cancer cells (PanCK, GATA3)"
21511,-28.775398005571276,71.32506095965994,-20.492744321290843,6,"Breast cancer cells (PanCK, GATA3)"
21517,-33.81071144657869,35.924887586176965,-20.890317092529095,6,"Breast cancer cells (PanCK, GATA3)"
21520,-35.1751862906807,-84.67082236191146,-20.94487323213535,6,"Breast cancer cells (PanCK, GATA3)"
21522,-38.195380322105336,-67.2633563701367,-20.92156837080455,6,"Breast cancer cells (PanCK, GATA3)"
21524,-39.283986504451036,-47.4719268421822,-21.451419949869386,6,"Breast cancer cells (PanCK, GATA3)"
21528,-45.00053871851691,53.25830048436285,-21.44834156957102,6,"Breast cancer cells (PanCK, GATA3)"
21532,-43.651247737234996,10.588447960256303,-22.25458093429025,6,"Breast cancer cells (PanCK, GATA3)"
21534,-47.05382609921679,37.26625382476584,-20.278140084947477,6,"Breast cancer cells (PanCK, GATA3)"
21539,-55.339058483024814,-3.0650805080676946,-20.59972929034478,6,"Breast cancer cells (PanCK, GATA3)"
21542,-59.69366723634056,-21.418528783929787,-21.111334064880587,6,"Breast cancer cells (PanCK, GATA3)"
21554,-72.23288788411384,8.923576479228132,-21.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21555,-72.0574492876226,-20.318528783929764,-21.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21576,-89.62547649850694,-75.61240633495021,-21.36820219674872,6,"Breast cancer cells (PanCK, GATA3)"
21579,-95.0726008027741,-55.623074238475226,-21.014306092852614,6,"Breast cancer cells (PanCK, GATA3)"
21581,-96.39078262095592,0.4052122232644706,-20.909826040530838,6,"Breast cancer cells (PanCK, GATA3)"
21588,-103.14549960208797,-47.91852878392979,-20.516450175185376,6,"Breast cancer cells (PanCK, GATA3)"
21590,-104.10014222686726,-30.622962281466755,-20.885443576059064,6,"Breast cancer cells (PanCK, GATA3)"
21593,-108.0977889903827,-57.96311477119093,-19.350003834601313,6,"Breast cancer cells (PanCK, GATA3)"
21596,-109.39078262095592,-65.41852878392979,-21.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21662,132.26359525922845,-40.06138592678701,-22.769123855734897,6,"Breast cancer cells (PanCK, GATA3)"
21665,124.71608760805174,-33.11700206637249,-22.578671117141305,6,"Breast cancer cells (PanCK, GATA3)"
21666,120.48329145311817,-40.29630656170758,-22.549154577701103,6,"Breast cancer cells (PanCK, GATA3)"
21667,120.22297399280075,-53.32593619133718,-21.526932355478877,6,"Breast cancer cells (PanCK, GATA3)"
21669,104.17487394470066,-30.48081834621928,-21.095955924502448,6,"Breast cancer cells (PanCK, GATA3)"
21678,82.68448619624843,-63.276951722997865,-20.953455652969918,6,"Breast cancer cells (PanCK, GATA3)"
21679,81.43035559042625,98.58553625672062,-21.53777246387996,6,"Breast cancer cells (PanCK, GATA3)"
21680,78.17638155814853,33.6038592757717,-22.037711791631448,6,"Breast cancer cells (PanCK, GATA3)"
21683,69.47341490990829,-70.06667693207788,-21.872611367824558,6,"Breast cancer cells (PanCK, GATA3)"
21684,69.76573911817451,-84.2054853056689,-22.143357476251825,6,"Breast cancer cells (PanCK, GATA3)"
21686,62.20342027759483,-69.86055776943698,-21.807125592193856,6,"Breast cancer cells (PanCK, GATA3)"
21689,52.31830828813503,61.117834852433816,-21.500669729216252,6,"Breast cancer cells (PanCK, GATA3)"
21690,50.27932047182759,-37.65564218599167,-20.402075539900412,6,"Breast cancer cells (PanCK, GATA3)"
21692,43.47555401270745,-24.888825813632707,-21.112190881331465,6,"Breast cancer cells (PanCK, GATA3)"
21693,41.60921737904408,-40.41852878392979,-23.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
21697,19.464772934599694,-40.401862117263136,-22.593599022145547,6,"Breast cancer cells (PanCK, GATA3)"
21698,17.296173900783288,-58.52722443610372,-21.465096606686608,6,"Breast cancer cells (PanCK, GATA3)"
21699,18.50030648795496,-81.07199413046442,-22.320111673410672,6,"Breast cancer cells (PanCK, GATA3)"
21701,11.8479005066161,-66.36297322837424,-22.259442643544723,6,"Breast cancer cells (PanCK, GATA3)"
21703,7.047755585024163,-50.02816333542478,-21.540959671831775,6,"Breast cancer cells (PanCK, GATA3)"
21706,0.43064595047263765,-41.424481164882195,-22.88010695865348,6,"Breast cancer cells (PanCK, GATA3)"
21710,-7.383090313263608,-48.433913399314406,-22.33633406488059,6,"Breast cancer cells (PanCK, GATA3)"
21711,-8.703282620955918,61.39397121607021,-20.657487911034433,6,"Breast cancer cells (PanCK, GATA3)"
21713,-15.854782620955916,83.21747121607018,-21.594487911034435,6,"Breast cancer cells (PanCK, GATA3)"
21715,-22.996163786875115,39.816897225038815,-21.12733096036179,6,"Breast cancer cells (PanCK, GATA3)"
21722,-36.74423089681801,18.702160871242654,-21.548005152413744,6,"Breast cancer cells (PanCK, GATA3)"
21726,-46.727991923281536,-58.52317994672046,-21.84992977149955,6,"Breast cancer cells (PanCK, GATA3)"
21728,-51.707722511666304,-52.60705337409371,-21.650793921963395,6,"Breast cancer cells (PanCK, GATA3)"
21731,-66.5788168089901,-3.1065629719639674,-21.783342611889136,6,"Breast cancer cells (PanCK, GATA3)"
21732,-68.6992932592538,-15.035550060525566,-21.380360251459965,6,"Breast cancer cells (PanCK, GATA3)"
21734,-74.0207385680925,-37.187251250890085,-21.68160685376571,6,"Breast cancer cells (PanCK, GATA3)"
21736,-76.9250291962984,-74.32492147799371,-21.895273299162287,6,"Breast cancer cells (PanCK, GATA3)"
21737,-80.31235124840691,-22.48715623491023,-22.047193793387375,6,"Breast cancer cells (PanCK, GATA3)"
21962,116.05447285349663,-66.86743389341882,-22.23577258256728,6,"Breast cancer cells (PanCK, GATA3)"
21972,107.89189215108053,-73.9732400301304,-21.714706756019236,6,"Breast cancer cells (PanCK, GATA3)"
21977,99.87803458334514,-40.638958891456696,-22.695391136840886,6,"Breast cancer cells (PanCK, GATA3)"
21983,94.03305843864672,-56.32581355214171,-20.625534268650327,6,"Breast cancer cells (PanCK, GATA3)"
22004,75.37285374268043,27.899653034252083,-22.51885154739807,6,"Breast cancer cells (PanCK, GATA3)"
22012,67.86993166475833,43.517185501784525,-22.153916482463003,6,"Breast cancer cells (PanCK, GATA3)"
22030,48.11830828813498,49.49359242819139,-21.991578820125344,6,"Breast cancer cells (PanCK, GATA3)"
22032,47.160941516975186,55.94354018158742,-23.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
22043,32.93125127734919,-76.41005420765856,-22.607911639847995,6,"Breast cancer cells (PanCK, GATA3)"
22045,32.70043359526028,-67.98609635149728,-21.906812235358757,6,"Breast cancer cells (PanCK, GATA3)"
22059,18.275884045710768,-72.23225427412586,-22.036736277047506,6,"Breast cancer cells (PanCK, GATA3)"
22065,19.47001283358952,74.10988030697933,-21.037033365579887,6,"Breast cancer cells (PanCK, GATA3)"
22067,16.565739118174463,85.48726831751947,-23.604227041469215,6,"Breast cancer cells (PanCK, GATA3)"
22077,2.6018644378676186,84.80205945136436,-22.758958499269728,6,"Breast cancer cells (PanCK, GATA3)"
22097,-18.303534298808245,63.2492564509696,-20.88114562915524,6,"Breast cancer cells (PanCK, GATA3)"
22101,-26.19078262095593,47.39813788273693,-22.049154577701103,6,"Breast cancer cells (PanCK, GATA3)"
22105,-30.02973749031463,16.87719568162845,-21.267761070179326,6,"Breast cancer cells (PanCK, GATA3)"
22107,-29.52386246886465,-55.81966946834041,-21.318229355901355,6,"Breast cancer cells (PanCK, GATA3)"
22111,-36.932310860158566,1.3904413157380304,-23.24195634957264,6,"Breast cancer cells (PanCK, GATA3)"
22129,-55.34427099304895,18.593099123046954,-22.361557678476295,6,"Breast cancer cells (PanCK, GATA3)"
22168,-83.90712249023704,-61.1668947970017,-22.585755884890645,6,"Breast cancer cells (PanCK, GATA3)"
22184,-104.48786999959668,-53.073868589754966,-22.59705101783055,6,"Breast cancer cells (PanCK, GATA3)"
22247,118.43207452190126,-30.512814498215505,-23.631059339605862,6,"Breast cancer cells (PanCK, GATA3)"
22254,100.02460199442868,-54.91083647623748,-25.42094944949597,6,"Breast cancer cells (PanCK, GATA3)"
22258,84.00512181590415,39.66508896351047,-22.604672211375732,6,"Breast cancer cells (PanCK, GATA3)"
22263,79.28650821569744,-77.60378774807322,-24.030695082349176,6,"Breast cancer cells (PanCK, GATA3)"
22265,76.14863646618102,-35.78574870094218,-22.908214052113273,6,"Breast cancer cells (PanCK, GATA3)"
