,X,Y,Z,cluster,cell
5330,16.25243974912007,-148.40909112492358,37.76868196564912,2,Potentially fibroblasts (fibronectin)
5335,14.017041692773716,-102.97579378517685,38.76249761304288,2,Potentially fibroblasts (fibronectin)
5336,12.739470253373952,-157.05030299460617,39.95585772825548,9,Potentially fibroblasts (fibronectin)
5341,10.958260173243957,-220.65754953972282,40.6503183019403,4,Potentially fibroblasts (fibronectin)
5342,8.623295851123657,157.73225678035874,40.56795336819921,9,Potentially fibroblasts (fibronectin)
5344,8.40482949744603,-146.89466027754423,40.32882973752629,9,Potentially fibroblasts (fibronectin)
5345,7.272678567173045,-80.76650865174003,39.4420274422733,4,Potentially fibroblasts (fibronectin)
5355,-0.41341912472177,112.02597658712205,39.91094853728136,4,Potentially fibroblasts (fibronectin)
5356,-0.0730004451726245,-160.19366914556718,40.56795336819921,4,Potentially fibroblasts (fibronectin)
5358,-1.3739263710985483,-110.16079877519684,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5366,-8.817108189280361,119.2312466793486,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5367,-8.58225970443192,-99.72329877519684,39.20128670153255,11,Potentional fibroblasts (fibronectin)
5368,-8.33225970443192,-175.68163210853015,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5373,-12.665593037765234,145.22461789146985,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5375,-15.709618194997915,169.89619808014913,41.334410391260036,2,Potentially fibroblasts (fibronectin)
5377,-15.948421320593525,199.39286284096477,40.31744831769416,9,Potentially fibroblasts (fibronectin)
5387,-21.573487774607315,125.24599947041725,39.88257325124016,9,Potentially fibroblasts (fibronectin)
5395,-27.300208422380592,134.2510601991621,39.645731145976995,9,Potentially fibroblasts (fibronectin)
5400,-32.30389091010562,165.0816657638103,39.74147582682808,9,Potentially fibroblasts (fibronectin)
5405,-33.54409771066241,-114.67812743563297,38.92143208055643,9,Potentially fibroblasts (fibronectin)
5406,-34.11681254996034,-135.53224186462774,38.46280431670871,2,Potentially fibroblasts (fibronectin)
5408,-36.77670414887632,-89.44552099741907,39.145731145976995,4,Potentially fibroblasts (fibronectin)
5410,-38.98074455291675,143.2191254672274,39.727549327795174,2,Potentially fibroblasts (fibronectin)
5411,-37.49513849231067,-104.86345029034834,38.191185691431556,11,Potentional fibroblasts (fibronectin)
5414,-41.05542354623981,159.91794416265634,38.55816052450808,9,Potentially fibroblasts (fibronectin)
5419,-42.797668509463335,134.0471414763755,38.541957561071314,9,Potentially fibroblasts (fibronectin)
5420,-43.03702160919386,-123.12806067995876,39.145731145976995,2,Potentially fibroblasts (fibronectin)
5430,-50.883774855947024,-125.08390483580285,39.145731145976995,2,Potentially fibroblasts (fibronectin)
5433,-53.26559303776526,-139.65663210853018,40.0548220550679,9,Potentially fibroblasts (fibronectin)
5434,-54.48138251144945,-112.18821105589853,38.040467988082256,11,Potentional fibroblasts (fibronectin)
5437,-57.800424498439384,141.34224429596418,40.786180584179235,2,Potentially fibroblasts (fibronectin)
5444,-63.77019554822556,181.3722381843569,39.781714409575315,2,Potentially fibroblasts (fibronectin)
5445,-62.80845018062246,-154.07579587159637,38.65792626792823,9,Potentially fibroblasts (fibronectin)
5451,-66.65225970443191,86.40336789146988,39.17239781264368,9,Potentially fibroblasts (fibronectin)
5452,-67.05365273925776,-135.95961718315704,40.5188654743352,2,Potentially fibroblasts (fibronectin)
5457,-70.10745350288153,132.7340655658885,40.44805672737236,9,Potentially fibroblasts (fibronectin)
5458,-74.7499303871628,144.8289100601445,41.12163476043483,2,Potentially fibroblasts (fibronectin)
5470,-82.39440659708725,-141.93798804073356,38.467765044282075,11,Potentional fibroblasts (fibronectin)
5474,-85.79620528266321,172.19030666698006,38.60695563577292,2,Potentially fibroblasts (fibronectin)
5478,-91.54870992088212,102.52128996939189,38.52235452260035,11,Potentional fibroblasts (fibronectin)
5480,-95.16152799711483,92.36206707846168,39.308332771993236,4,Potentially fibroblasts (fibronectin)
5485,-99.77582925823765,168.65596631666665,37.145731145976995,9,Potentially fibroblasts (fibronectin)
5486,-98.24357468914133,132.37914770798363,38.19160270561004,2,Potentially fibroblasts (fibronectin)
5487,-100.14741121958343,-182.23845029034834,41.94573114597699,2,Potentially fibroblasts (fibronectin)
5490,-97.99200253331412,-279.5002522865717,38.74217031511648,9,Potentially fibroblasts (fibronectin)
5491,-103.98702160919385,105.0147964628984,40.00287400311986,9,Potentially fibroblasts (fibronectin)
5493,-106.42421372742041,186.04336789146987,36.249179421839074,2,Potentially fibroblasts (fibronectin)
5494,-105.86312390196275,115.01126912603775,40.92350892375475,2,Potentially fibroblasts (fibronectin)
5495,-105.98138251144945,-109.08294789800385,40.33871360211735,11,Potentional fibroblasts (fibronectin)
5496,-107.23225970443195,168.94336789146985,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5502,-112.56094187497456,99.49569347286524,39.33177765760492,4,Potentially fibroblasts (fibronectin)
5504,-113.03306291728325,-166.80362006033738,40.47103235079628,9,Potentially fibroblasts (fibronectin)
5508,-117.51236723131365,124.241754988244,40.85540856533184,9,Potentially fibroblasts (fibronectin)
5512,-122.66559303776523,103.82572083264631,39.10651545970248,11,Potentional fibroblasts (fibronectin)
5516,-124.86386889983419,-177.66870107404742,38.714696663218376,9,Potentially fibroblasts (fibronectin)
5518,-127.27343617502015,-192.55663210853015,38.51828016558484,9,Potentially fibroblasts (fibronectin)
5520,-128.21559303776525,-185.87329877519682,37.345731145977,9,Potentially fibroblasts (fibronectin)
5524,-134.09955530191615,169.8395943065642,38.39101416484492,9,Potentially fibroblasts (fibronectin)
5527,-139.4586964860411,86.8226782362974,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5529,-140.17935450565517,-156.05204495256686,37.62279536616052,9,Potentially fibroblasts (fibronectin)
5533,-145.00691040303474,-52.209326719308535,39.04992276274348,4,Potentially fibroblasts (fibronectin)
5534,-146.66559303776523,169.46775813537226,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5535,-148.08371150466417,186.59319367544197,35.17360571043693,9,Potentially fibroblasts (fibronectin)
5536,-147.82838373543962,-183.71942280620453,39.145731145976995,2,Potentially fibroblasts (fibronectin)
5539,-149.28097765314988,-159.20278595468397,38.40726960751546,4,Potentially fibroblasts (fibronectin)
5541,-150.21822461671258,126.4170521019962,39.09309956702964,9,Potentially fibroblasts (fibronectin)
5542,-152.8691858521364,-49.64645246781157,39.145731145976995,4,Potentially fibroblasts (fibronectin)
5543,-152.98991736208956,101.80823275633475,38.11870411894995,2,Potentially fibroblasts (fibronectin)
5544,-155.8482017334174,88.49554180451332,39.35442679815091,2,Potentially fibroblasts (fibronectin)
5545,-156.98855023620882,-123.08581498790761,38.81888289694976,11,Potentional fibroblasts (fibronectin)
5546,-156.4097790842768,-143.60314373643718,37.00619626225607,11,Potentional fibroblasts (fibronectin)
5547,-156.49454040618627,-138.2540005295828,37.82994167229279,11,Potentional fibroblasts (fibronectin)
5550,-160.25382833188286,152.12572083264627,40.275142910682874,9,Potentially fibroblasts (fibronectin)
5551,-161.27324854015757,-181.03988569704688,38.22707085889566,9,Potentially fibroblasts (fibronectin)
5553,-162.25777180871495,-91.38344775098824,38.36360824094908,4,Potentially fibroblasts (fibronectin)
5554,-162.99667411884633,-270.9079834598815,39.36194736219319,9,Potentially fibroblasts (fibronectin)
5556,-163.77428868993917,98.1172809349481,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5557,-166.05334813980602,206.28010258534744,38.00287400311986,9,Potentially fibroblasts (fibronectin)
5558,-165.17322662555148,166.37466560139353,41.359471603992276,9,Potentially fibroblasts (fibronectin)
5560,-166.28628269293762,-107.91870107404742,39.007800111494234,9,Potentially fibroblasts (fibronectin)
5561,-166.57987875205094,136.633844081946,40.17430257454842,9,Potentially fibroblasts (fibronectin)
5566,-169.98266620849694,77.56531911098205,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5567,-172.1264626029826,-131.96532776070404,37.545731145977,9,Potentially fibroblasts (fibronectin)
5568,-172.408167295191,-160.12098854417366,38.82889946280868,4,Potentially fibroblasts (fibronectin)
5569,-173.79462529582975,105.12078724630851,37.85540856533184,11,Potentional fibroblasts (fibronectin)
5572,-178.11174688391907,-266.26432441622245,39.17650037674623,9,Potentially fibroblasts (fibronectin)
5573,-178.10715147932365,-141.35316890506698,37.53534153558739,9,Potentially fibroblasts (fibronectin)
5574,-180.03045790263002,163.1595841076861,38.33492033516619,2,Potentially fibroblasts (fibronectin)
5575,-179.6000192672734,141.94610013190697,37.92168743012999,11,Potentional fibroblasts (fibronectin)
5576,-180.1331255052977,-95.93325548515355,37.6392376394835,2,Potentially fibroblasts (fibronectin)
5577,-180.99698838660242,1.4840655658884998,38.91317300644212,4,Potentially fibroblasts (fibronectin)
5578,-179.710235894908,-168.39591782281587,42.71715971740555,9,Potentially fibroblasts (fibronectin)
5579,-181.87468394685612,-48.920268472166526,38.74573114597699,4,Potentially fibroblasts (fibronectin)
5580,-184.29480652091132,129.90404204877325,41.12325923586464,9,Potentially fibroblasts (fibronectin)
5584,-186.98191956837746,-187.0260198636322,37.26818012556883,9,Potentially fibroblasts (fibronectin)
5585,-189.96651896369116,50.43873826184017,38.627212627458476,4,Potentially fibroblasts (fibronectin)
5586,-189.57085619565999,-102.09347421379329,40.40888904071383,9,Potentially fibroblasts (fibronectin)
5587,-189.66559303776523,-145.3532422780217,37.24742606123124,9,Potentially fibroblasts (fibronectin)
5588,-190.98598138727982,-58.31391366192821,37.339905903258554,11,Potentional fibroblasts (fibronectin)
5590,-191.97915235979912,-109.31934397293685,37.34912097648548,9,Potentially fibroblasts (fibronectin)
5591,-194.90801728018954,120.53427698237897,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5593,-197.27670414887632,-167.42329877519683,37.27906447931032,9,Potentially fibroblasts (fibronectin)
5594,-198.48040785258002,58.85077529887724,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5595,-199.77450392885436,-195.1704934946688,39.70018659152156,4,Potentially fibroblasts (fibronectin)
5596,-202.12190371737688,1.525892163314552,38.11660493238476,4,Potentially fibroblasts (fibronectin)
5597,-203.10845018062236,-69.99948925138727,40.51715971740556,11,Potentional fibroblasts (fibronectin)
5598,-204.88193919161137,106.90971404531604,37.60726960751548,11,Potentional fibroblasts (fibronectin)
5602,-207.31865426225505,68.79030666698009,39.145731145976995,4,Potentially fibroblasts (fibronectin)
5603,-208.54985229702442,-58.987187664085695,39.18276818301403,2,Potentially fibroblasts (fibronectin)
5604,-208.32713149930362,-92.98740133929937,40.00726960751544,11,Potentional fibroblasts (fibronectin)
5606,-210.82977214224286,119.96575595117133,37.83229831015612,11,Potentional fibroblasts (fibronectin)
5607,-210.8897309687997,80.73647133974566,39.9043518356322,4,Potentially fibroblasts (fibronectin)
5609,-212.87987875205096,101.65765360575551,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5610,-214.9769137924822,65.51883958958308,42.0325235988072,4,Potentially fibroblasts (fibronectin)
5614,-215.13750315012476,-125.96112649055254,39.01089968530283,9,Potentially fibroblasts (fibronectin)
5616,-218.20405457622678,-53.52586287776086,37.79188499213083,2,Potentially fibroblasts (fibronectin)
5619,-218.30020842238062,-77.82586287776093,38.722654222900076,9,Potentially fibroblasts (fibronectin)
5621,-222.09416446633668,-88.42057768676142,41.48586720039876,11,Potentional fibroblasts (fibronectin)
5622,-222.13394746814498,-105.31612577941621,38.74066785483775,2,Potentially fibroblasts (fibronectin)
5624,-227.42234979452195,33.03796248606443,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5625,-226.40977908427683,-92.84732978294875,37.79689393667468,11,Potentional fibroblasts (fibronectin)
5626,-227.42316879534098,53.091852739954675,39.94573114597699,4,Potentially fibroblasts (fibronectin)
5627,-226.69389492455764,-121.06134908966214,36.74950473088268,9,Potentially fibroblasts (fibronectin)
5629,-229.9989263710986,-63.612187664085695,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5630,-231.48576847636173,-48.74084263484593,40.82994167229279,9,Potentially fibroblasts (fibronectin)
5631,-233.64431644202054,1.8688998063635154,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5632,-232.96845018062234,-150.81377496567302,38.91715971740555,2,Potentially fibroblasts (fibronectin)
5633,-236.5694391916114,39.24144481454675,39.299577299823156,11,Potentional fibroblasts (fibronectin)
5634,-233.9989263710986,-132.82099992462213,38.639984019540194,11,Potentional fibroblasts (fibronectin)
5636,-239.18832031049251,-93.19299574489378,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5637,-240.96559303776525,-71.58996544186357,38.545731145977,9,Potentially fibroblasts (fibronectin)
5640,-243.60386464270354,30.752009866778508,39.59017559042144,11,Potentional fibroblasts (fibronectin)
5641,-242.60309303776523,-163.41079877519684,38.50684225708811,9,Potentially fibroblasts (fibronectin)
5643,-245.0730004451727,-25.658483960382,37.70128670153255,4,Potentially fibroblasts (fibronectin)
5644,-246.5292294014016,37.30700425510622,39.145731145976995,11,Potentional fibroblasts (fibronectin)
5645,-248.01975970443195,-75.63996544186347,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5646,-247.9341644663367,-99.26520353710157,38.52858828883416,9,Potentially fibroblasts (fibronectin)
5647,-248.04251611468837,-212.37201672391478,39.36111576136162,9,Potentially fibroblasts (fibronectin)
5648,-251.51744488961717,-126.51959507149314,38.30622497313749,9,Potentially fibroblasts (fibronectin)
5649,-251.77085619565995,-154.5917198278284,36.70713465474891,9,Potentially fibroblasts (fibronectin)
5651,-258.07938614121355,0.5353219144583363,38.96182309999999,2,Potentially fibroblasts (fibronectin)
5653,-259.94095535660585,-10.295762543312776,40.36312245032484,9,Potentially fibroblasts (fibronectin)
5654,-258.97857013700184,-100.46502905509504,39.878555573457916,9,Potentially fibroblasts (fibronectin)
5655,-260.93225970443194,-111.1121876640857,38.07906447931032,11,Potentional fibroblasts (fibronectin)
5657,-263.26133771861635,-16.36514274682804,39.65636944384936,9,Potentially fibroblasts (fibronectin)
5658,-262.66559303776523,-38.18626173815977,39.145731145976995,4,Potentially fibroblasts (fibronectin)
5659,-262.6463622685344,-72.89317057006855,39.33803883828469,9,Potentially fibroblasts (fibronectin)
5660,-269.66559303776523,20.54863104936453,39.145731145976995,9,Potentially fibroblasts (fibronectin)
5661,-271.62922940140163,-64.15663210853018,38.418458418704276,2,Potentially fibroblasts (fibronectin)
5662,-276.6849478764749,-9.39534178594954,39.09411824275119,9,Potentially fibroblasts (fibronectin)
5688,246.1986453728308,3.370520209350616,36.43049935789752,9,Potentially fibroblasts (fibronectin)
5695,199.43577682524847,-118.20046772496858,36.82244347474412,4,Potentially fibroblasts (fibronectin)
5696,193.0529254807533,-34.23070618260425,38.879064479310316,4,Potentially fibroblasts (fibronectin)
5704,168.06925544708326,-95.20814726004528,35.90330690355276,4,Potentially fibroblasts (fibronectin)
5706,165.20426997593336,-9.405947177023336,36.13203251584004,4,Potentially fibroblasts (fibronectin)
5707,161.26149029556814,-25.11565988630798,36.88184225708811,4,Potentially fibroblasts (fibronectin)
5709,155.97233799671756,65.37440237422845,36.0250414908046,4,Potentially fibroblasts (fibronectin)
5714,135.42964505747284,-56.19155274345081,36.669540669786514,4,Potentially fibroblasts (fibronectin)
5715,137.03365508253557,-28.925053161161713,36.047986785074755,4,Potentially fibroblasts (fibronectin)
5720,126.74699437482218,-50.948240500138525,36.87999688024276,4,Potentially fibroblasts (fibronectin)
5722,123.42900155682935,19.956881404983392,37.57816357840943,4,Potentially fibroblasts (fibronectin)
5727,115.81013511757453,88.43365915360573,36.271944738209996,4,Potentially fibroblasts (fibronectin)
5729,109.23572275170841,-77.93163210853015,36.9615206196612,4,Potentially fibroblasts (fibronectin)
5731,108.24938671931977,169.21259866070056,34.23884855488387,4,Potentially fibroblasts (fibronectin)
5734,102.58972611117099,40.08166576381029,38.66346164243092,9,Potentially fibroblasts (fibronectin)
5735,100.15258878041664,46.36544581354781,38.00287400311986,4,Potentially fibroblasts (fibronectin)
5736,100.91668544324739,164.9496970053939,37.171047601673195,9,Potentially fibroblasts (fibronectin)
5737,90.57058786675736,179.40316688644475,35.9095502414544,4,Potentially fibroblasts (fibronectin)
5738,90.42815696223477,166.71420122480322,37.85406447931031,4,Potentially fibroblasts (fibronectin)
5740,85.61133003915779,-76.71047826237628,37.36111576136162,9,Potentially fibroblasts (fibronectin)
5741,83.48494459664334,164.63691627856667,35.61884942554687,4,Potentially fibroblasts (fibronectin)
5745,69.33440696223477,-80.56325462508647,38.271558960546514,4,Potentially fibroblasts (fibronectin)
5747,62.976919039529434,140.2694548479916,36.40176979332,4,Potentially fibroblasts (fibronectin)
5748,58.3680204076129,162.41815780743627,37.06169753253161,11,Potentional fibroblasts (fibronectin)
5751,54.69049004828821,-76.42606831031054,36.4276302557693,4,Potentially fibroblasts (fibronectin)
5752,51.88091859014173,-68.11477164341386,36.773638122721195,4,Potentially fibroblasts (fibronectin)
5753,52.10891676615631,-303.1938870104909,37.302593891075034,9,Potentially fibroblasts (fibronectin)
5755,42.45522958434276,-96.08105370236046,36.61616816397188,9,Potentially fibroblasts (fibronectin)
5758,29.37362264850924,-115.36708962487,38.544423956434514,11,Potentional fibroblasts (fibronectin)
5759,21.226714654542434,162.95875250685447,36.96111576136164,9,Potentially fibroblasts (fibronectin)
5762,6.264639520374374,-111.80469412403403,37.39379316148087,9,Potentially fibroblasts (fibronectin)
5767,-12.434014090396829,-109.90400052958279,37.250994303871735,11,Potentional fibroblasts (fibronectin)
5768,-21.71075432808783,-148.18243856014305,36.96508598468665,9,Potentially fibroblasts (fibronectin)
5770,-24.720280537765234,108.00586789146985,36.239481145976995,11,Potentional fibroblasts (fibronectin)
5774,-57.50132790808226,157.64797884247844,31.825846419752196,9,Potentially fibroblasts (fibronectin)
5778,-69.69806057023277,-119.6865022384003,37.041835042080876,9,Potentially fibroblasts (fibronectin)
5781,-80.24454040618627,153.26208134176227,36.783158046561795,9,Potentially fibroblasts (fibronectin)
5790,-127.93832031049249,130.12168956979156,38.670206670452515,11,Potentional fibroblasts (fibronectin)
5793,-136.60519035320146,102.95343500556385,36.139019736581034,11,Potentional fibroblasts (fibronectin)
5795,-139.0791268723517,145.84186413207135,36.89009204823263,9,Potentially fibroblasts (fibronectin)
5798,-152.80000163991576,-167.87383640960536,37.03820426425655,9,Potentially fibroblasts (fibronectin)
5799,-156.8858311330033,141.61003455813648,36.669540669786514,9,Potentially fibroblasts (fibronectin)
5800,-160.74599504781554,-160.5767326110427,37.035178382157895,4,Potentially fibroblasts (fibronectin)
5801,-161.8268833603459,-117.87921275369143,36.6941182427512,11,Potentional fibroblasts (fibronectin)
5802,-163.51253181327542,-113.0056117003669,37.02328216638516,9,Potentially fibroblasts (fibronectin)
5803,-169.8412687134409,-180.29987535177338,36.76735276759864,9,Potentially fibroblasts (fibronectin)
5804,-177.46136768565253,51.16167775062479,38.892210019216435,4,Potentially fibroblasts (fibronectin)
5805,-179.35210097427318,-176.52885433075238,36.81239781264368,4,Potentially fibroblasts (fibronectin)
5806,-188.75331233601082,-127.25253854127874,36.03462003486588,9,Potentially fibroblasts (fibronectin)
5807,-189.7322597044319,-164.73885433075236,35.02128670153256,9,Potentially fibroblasts (fibronectin)
5808,-204.80448192665415,-177.52538210853015,38.54850892375475,9,Potentially fibroblasts (fibronectin)
5809,-210.7370216091938,-39.425679727577744,39.43144543169127,9,Potentially fibroblasts (fibronectin)
5810,-226.86947653291082,-26.197408807559327,37.20398357316148,4,Potentially fibroblasts (fibronectin)
5813,-245.21843856622053,-33.16638820609114,38.625405942724996,9,Potentially fibroblasts (fibronectin)
5814,-247.64996803776523,14.818367891469848,37.72906447931031,9,Potentially fibroblasts (fibronectin)
5816,-251.87637735149073,-60.257612500686946,36.224162518526,9,Potentially fibroblasts (fibronectin)
5817,-262.79462529582975,-159.1480299579925,36.90917200619205,9,Potentially fibroblasts (fibronectin)
5818,-268.25650212867436,-7.435419987318028,38.418458418704276,11,Potentional fibroblasts (fibronectin)
5819,-278.19253914554963,-40.34106324625469,36.12776707412071,9,Potentially fibroblasts (fibronectin)
5820,-285.5709984431707,-32.01609156798963,37.25383925408512,2,Potentially fibroblasts (fibronectin)
5888,231.197152060274,-76.77231838303993,35.69475075382013,2,Potentially fibroblasts (fibronectin)
5892,224.38076457812883,7.973169215973144,36.12586359630812,9,Potentially fibroblasts (fibronectin)
5895,216.70940696223477,36.892231527833474,35.941185691431556,2,Potentially fibroblasts (fibronectin)
5896,213.9854136736442,-15.462672376986575,37.642375441279015,9,Potentially fibroblasts (fibronectin)
5897,213.39690696223477,-68.49413210853015,34.31239781264368,9,Potentially fibroblasts (fibronectin)
5901,208.1121847400126,53.295219743321695,35.614866948446135,9,Potentially fibroblasts (fibronectin)
5904,199.4119263420797,66.42786401550086,33.9674365723336,2,Potentially fibroblasts (fibronectin)
5905,196.40034102816878,-64.52366507556314,34.61825861850447,2,Potentially fibroblasts (fibronectin)
5906,195.4631198335219,-124.6952459699163,35.38335490835324,4,Potentially fibroblasts (fibronectin)
5908,194.99112338014527,-93.19842315330624,36.04125353403671,9,Potentially fibroblasts (fibronectin)
5914,186.74181436964216,62.88252133062326,35.928799929045795,4,Potentially fibroblasts (fibronectin)
5919,176.79274029556814,-121.13996544186347,34.41239781264363,9,Potentially fibroblasts (fibronectin)
5926,170.10573802025522,-66.14366282525373,35.8283250026323,2,Potentially fibroblasts (fibronectin)
5927,167.96706002345923,27.33112299351069,35.51307808475252,4,Potentially fibroblasts (fibronectin)
5930,159.9286098607855,-115.45518283316784,35.84138331989004,4,Potentially fibroblasts (fibronectin)
5936,156.99043533102906,-36.52826331420391,33.7556602239912,4,Potentially fibroblasts (fibronectin)
5937,153.1609375744797,125.17806176902081,37.26818012556883,2,Potentially fibroblasts (fibronectin)
5938,154.6201212479491,103.19126705113376,34.8095966921955,9,Potentially fibroblasts (fibronectin)
5942,147.04028931517598,-100.49780857911838,35.145731145976995,9,Potentially fibroblasts (fibronectin)
5943,143.28777483788247,-51.64989635723481,32.40997985064021,4,Potentially fibroblasts (fibronectin)
5955,120.98825311608095,-137.90278595468408,35.145731145976995,2,Potentially fibroblasts (fibronectin)
5956,120.064333969534,39.85212701555747,36.22602311677991,4,Potentially fibroblasts (fibronectin)
5959,119.12751041051058,-92.91870107404742,35.83538631839079,9,Potentially fibroblasts (fibronectin)
5961,117.04147766930544,21.554479002580933,33.287145287391155,4,Potentially fibroblasts (fibronectin)
5967,109.07634244610574,-115.81469662465918,34.307021468557636,9,Potentially fibroblasts (fibronectin)
5969,106.77440696223482,112.82336789146984,35.94573114597699,4,Potentially fibroblasts (fibronectin)
5970,105.7076788516357,15.314335633405335,34.29780487869587,4,Potentially fibroblasts (fibronectin)
5972,104.89440696223471,83.96336789146983,35.145731145976995,4,Potentially fibroblasts (fibronectin)
5981,95.54869267652043,112.08622503432696,35.145731145976995,4,Potentially fibroblasts (fibronectin)
5982,94.20940696223477,100.25586789146985,35.145731145976995,4,Potentially fibroblasts (fibronectin)
5991,82.85292548075324,143.62855307665507,35.145731145976995,2,Potentially fibroblasts (fibronectin)
5995,82.86666502675087,-149.39534178594943,33.887666629847956,2,Potentially fibroblasts (fibronectin)
5998,77.63797839080621,138.22908217718418,34.36001686026272,2,Potentially fibroblasts (fibronectin)
6004,72.78895241678026,106.98882243692435,35.145731145976995,9,Potentially fibroblasts (fibronectin)
6007,68.91959214741996,-121.34552099741904,35.012397812643655,9,Potentially fibroblasts (fibronectin)
6008,64.78005913614777,174.66075919581772,35.2761659285857,11,Potentional fibroblasts (fibronectin)
6013,62.79274029556814,102.15170122480322,35.145731145976995,4,Potentially fibroblasts (fibronectin)
6016,59.101848822699935,-101.48686466666965,36.75813424675219,9,Potentially fibroblasts (fibronectin)
6017,54.83653462180928,-159.68854700214717,36.218071571508915,9,Potentially fibroblasts (fibronectin)
6019,52.92531605314389,-170.62481392671197,33.691185691431556,2,Potentially fibroblasts (fibronectin)
6021,51.351356114777104,143.1043848406224,34.12878199343463,4,Potentially fibroblasts (fibronectin)
6026,42.45509661740721,187.4950920294009,36.249179421839074,2,Potentially fibroblasts (fibronectin)
6036,28.191549819377542,-153.04110415821958,34.201631767094995,9,Potentially fibroblasts (fibronectin)
6042,17.18806549882015,-177.87370527926186,35.145731145976995,2,Potentially fibroblasts (fibronectin)
6046,10.656987607396047,163.5562711172763,34.24250533952538,2,Potentially fibroblasts (fibronectin)
6047,8.699791577619408,-85.23932441622247,35.10726960751548,4,Potentially fibroblasts (fibronectin)
6049,7.662612090439893,138.06900891711086,34.879064479310316,4,Potentially fibroblasts (fibronectin)
6052,1.5267146545424453,-85.32586287776093,36.01752601777187,4,Potentially fibroblasts (fibronectin)
6055,0.5195921474199849,128.4557135704822,36.676595343507856,4,Potentially fibroblasts (fibronectin)
6057,-1.0822597044319195,-115.49413210853015,33.47906447931031,2,Potentially fibroblasts (fibronectin)
6061,-7.725834001620683,124.56384981918075,35.86862271224206,2,Potentially fibroblasts (fibronectin)
6062,-9.786074965476018,-123.82771644587956,34.687899820675796,9,Potentially fibroblasts (fibronectin)
6072,-20.779878752050934,160.6763349244369,34.7501267503726,9,Potentially fibroblasts (fibronectin)
6073,-20.050208422380592,-94.22970903160706,35.145731145976995,4,Potentially fibroblasts (fibronectin)
6074,-20.294806520911322,-182.23078941190096,35.73000080889834,9,Potentially fibroblasts (fibronectin)
6078,-26.620138492310673,-119.55663210853015,35.145731145976995,2,Potentially fibroblasts (fibronectin)
6079,-30.406333778506053,-123.85292840482646,34.36795336819924,2,Potentially fibroblasts (fibronectin)
6083,-35.259343037765234,165.66211789146985,33.333231145976995,9,Potentially fibroblasts (fibronectin)
6087,-38.099555301916155,-141.99059437268107,34.24007076861851,2,Potentially fibroblasts (fibronectin)
6094,-48.42974398116144,107.88676411788492,35.07025944786379,2,Potentially fibroblasts (fibronectin)
6095,-48.325167505850345,72.10294235955496,35.103177954487634,4,Potentially fibroblasts (fibronectin)
6098,-51.25029249131717,-143.01564850197275,33.37523934269832,2,Potentially fibroblasts (fibronectin)
6099,-52.38744734240106,169.0791294808738,37.00003578173859,9,Potentially fibroblasts (fibronectin)
6102,-54.80448192665415,-118.13996544186347,35.645731145976995,9,Potentially fibroblasts (fibronectin)
6108,-65.90472347254786,97.89988963060023,35.05877462423787,4,Potentially fibroblasts (fibronectin)
6113,-77.64233722381175,92.73987951937681,34.91317300644212,2,Potentially fibroblasts (fibronectin)
6114,-82.92695667412886,115.0910951641971,37.009367509613355,2,Potentially fibroblasts (fibronectin)
6118,-86.9358633080355,-121.74582129771926,36.5511365513824,2,Potentially fibroblasts (fibronectin)
6120,-92.79674057874882,124.34500723573217,35.145731145976995,9,Potentially fibroblasts (fibronectin)
6121,-93.15448192665411,109.18781233591426,35.145731145976995,2,Potentially fibroblasts (fibronectin)
6125,-103.82143719360931,118.91090035900231,35.76910776935364,2,Potentially fibroblasts (fibronectin)
6126,-103.16559303776523,108.94336789146985,35.145731145976995,9,Potentially fibroblasts (fibronectin)
6127,-104.23047853394843,-114.22838783372094,35.60374641315255,2,Potentially fibroblasts (fibronectin)
6128,-105.17961172935401,79.28448938679696,34.88404890298632,4,Potentially fibroblasts (fibronectin)
6129,-105.69500480247115,-100.64486740264778,35.145731145976995,4,Potentially fibroblasts (fibronectin)
6131,-103.43978658615231,95.8035829452333,34.78013974812755,4,Potentially fibroblasts (fibronectin)
6136,-114.06241843459065,106.6417805898825,34.89176289200876,4,Potentially fibroblasts (fibronectin)
6138,-113.73702160919379,127.91955836766033,35.145731145976995,2,Potentially fibroblasts (fibronectin)
6141,-118.23243795755133,44.93534650109552,34.995998525656134,4,Potentially fibroblasts (fibronectin)
